"","EvaluatorID","SubjectID","Relationship","ResponseID","StartDate","EndDate","Comm_scale","DM_scale","Dipl_scale","EI_scale","Infl_scale","Cult_scale","TW_scale","Giver_1","Giver_2","Giver_5","Giver_3","Giver_10","Matcher_1","Matcher_2","Matcher_3","Matcher_4","Taker_3","Taker_4","Taker_6","Taker_8","GritPas_22","GritPas_2","GritPas_4","GritPas_23","GritPas_26","GritPas_28","GritPas_27","GritPer_13","GritPer_14","GritPer_18","GritPer_19","GritPer_20","HumRec_13","HumMot_5","HumRec_10","HumMot_13","HumMot_6","HumRec_14","HumRec_12","HumMot_4","HumMot_9","HumRec_9","HumExp_1","HumExp_2","HumExp_3","HumExp_4","HumExp_5","HumExp_6","HumExp_7","HumExp_8","HumExp_9","HumExp_10","Comm_1","Comm_2","Comm_3","Comm_4","Comm_5","Comm_6","Comm_7","Comm_8","Comm_9","Comm_10","Comm_11","Comm_12","Comm_13","Comm_14","Cult_1","Cult_2","Cult_3","Cult_4","Cult_5","Cult_6","Cult_7","Cult_8","Cult_9","Cult_10","Cult_11","Dipl_1","Dipl_2","Dipl_3","Dipl_4","Dipl_5","Dipl_6","Dipl_7","Dipl_8","Dipl_9","Dipl_10","Dipl_11","Dipl_12","EI_1","EI_2","EI_3","EI_4","EI_5","EI_6","EI_7","EI_8","EI_9","EI_10","EI_11","DM_1","DM_2","DM_3","DM_4","DM_5","DM_6","DM_7","DM_8","DM_9","DM_10","DM_11","DM_12","DM_13","DM_14","Infl_1","Infl_2","Infl_3","Infl_4","Infl_5","Infl_6","Infl_7","Infl_8","Infl_9","TW_1","TW_2","TW_3","TW_4","TW_5","TW_6","TW_7","TW_8","TW_9","TW_10","TW_11","TW_12","TW_13","TW_14","TW_15","TW_16","TW_17","TW_18","TW_19","Perf_1","Perf_2","Perf_3","Perf_4","Perf_5","year","class","GritPer_scale","GritPas_scale","Giver_scale","Matcher_scale","Taker_scale","HumMot_scale","HumRec_scale","HumExp_scale","avg_perf","self_dummy","year_2019","year_2020","class_2021","class_2022","n_raters"
"2853","P_3K3ek7KPtwFHqTz","P_cMUGl4td8NeJZJz","Peer","R_2QJwhjuGzrrgzB0","9/28/20 15:08","9/28/20 15:24",5.181818,5.428571,4.666667,4.714286,5.5,5,4.444444,6,4,4,5,5,2,4,7,4,4,3,3,2,5,5,4,2,5,4,3,6,5,5,5,4,5,5,4,5,6,6,5,6,7,6,4,4,5,6,5,5,4,5,4,4,2,6,5,5,6,5,5,5,5,7,6,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,NA,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,6,5,6,5,NA,NA,NA,NA,NA,5,6,5,6,6,5,5,NA,NA,NA,NA,NA,NA,4,7,7,4,6,5,NA,NA,NA,5,3,5,6,4,3,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,85,NA,NA,"2020","2021",5,4,4.8,4.25,3,5.8,5.2,4.6,67.5,0,0,1,1,0,6
"2854","P_cNQ1yF7ySfiDsbP","P_cNQ1yF7ySfiDsbP","Self","R_2uyY0lAOnj3LUBj","9/28/20 9:38","9/28/20 9:50",6.272727,5.875,5.666667,6.285714,6.166667,6.5,6.5,7,7,7,5,6,5,7,6,2,5,6,2,5,6,7,4,3,5,3,6,7,7,6,7,6,6,5,3,6,7,7,7,7,6,7,2,5,3,6,3,7,7,7,3,1,7,6,6,7,5,6,6,6,6,7,7,NA,NA,NA,7,6,6,6,7,7,NA,NA,NA,NA,NA,4,6,6,6,6,6,NA,NA,NA,NA,NA,NA,7,7,6,6,7,6,5,NA,NA,NA,NA,6,6,5,6,6,6,6,6,NA,NA,NA,NA,NA,NA,7,7,7,NA,6,5,5,NA,NA,6,7,6,6,7,7,7,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,95,85,95,90,"2020","2021",6.6,4.857143,6.4,5,4.5,6.2,6,4.4,91,1,0,1,1,0,6
"2855","P_eVZH2KY7urMJoGh","P_cNQ1yF7ySfiDsbP","Fellow Student","R_30nPPHixOLOldFu","9/28/20 20:25","9/28/20 20:36",5.363636,4.125,4.833333,4.571429,4.857143,4.5,5.1,6,5,5,4,3,5,4,3,6,7,6,6,6,4,7,5,5,6,5,5,7,5,5,7,3,5,5,5,4,5,7,6,5,6,5,3,5,3,3,2,3,4,3,6,3,4,5,5,7,6,3,7,4,7,5,6,NA,NA,NA,4,4,6,2,5,6,NA,NA,NA,NA,NA,4,5,5,4,5,6,NA,NA,NA,NA,NA,NA,4,5,6,3,5,5,4,NA,NA,NA,NA,3,3,3,4,3,5,6,6,NA,NA,NA,NA,NA,NA,5,4,4,5,5,6,5,NA,NA,3,6,4,6,7,5,3,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,86,43,75,83,"2020","2021",5.4,5.285714,4.6,4.5,6.25,5,5.6,3.5,73.6,0,0,1,1,0,6
"2856","P_cBmiUhDj54cmut7","P_cNQ1yF7ySfiDsbP","Fellow Student","R_3PLU3nDxxr2Ffa9","9/16/20 8:28","9/16/20 8:45",5.181818,5.125,4.5,4.714286,4.714286,4.833333,5.4,5,4,5,4,5,3,4,3,3,5,4,3,4,4,5,4,2,4,2,4,5,4,5,5,5,3,4,4,3,5,4,5,5,5,5,3,3,3,4,3,5,3,5,5,4,5,4,5,6,6,4,5,5,6,5,6,NA,NA,NA,4,5,6,5,4,5,NA,NA,NA,NA,NA,4,4,5,5,4,5,NA,NA,NA,NA,NA,NA,6,6,4,5,4,6,2,NA,NA,NA,NA,5,5,5,6,4,5,5,6,NA,NA,NA,NA,NA,NA,4,6,5,3,5,5,5,NA,NA,5,6,5,5,4,6,7,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,58,62,68,68,"2020","2021",4.8,3.571429,4.6,3.25,4,4.4,4.2,3.8,65.2,0,0,1,1,0,6
"2857","P_6G4RhDSFNmayN6d","P_cNQ1yF7ySfiDsbP","Fellow Student","R_3szAgwHnKdyCR2n","9/27/20 20:14","9/27/20 20:49",5.833333,5.125,5.5,NA,5.5,NA,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,NA,5,7,NA,NA,6,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,4,5,3,6,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,6,NA,NA,NA,NA,6,6,NA,NA,NA,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,89,91,91,91,"2020","2021",4,4,4,4,4,4,4,4,90.6,0,0,1,1,0,6
"2858","P_56DZgyqKLaFjFfn","P_cNQ1yF7ySfiDsbP","Fellow Student","R_3PC8CIIkSPsXsNL","9/28/20 21:06","9/29/20 17:25",4.333333,4.2,4.6,4.166667,5,4.666667,6,5,4,3,4,3,3,6,6,2,5,4,5,3,NA,6,6,2,6,2,5,6,6,7,6,6,NA,3,5,4,4,5,6,4,5,4,2,3,4,4,4,3,4,6,4,6,NA,3,5,7,5,4,NA,3,6,3,3,NA,NA,NA,5,NA,6,NA,3,NA,NA,NA,NA,NA,NA,5,3,5,5,NA,5,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,7,5,NA,NA,NA,NA,5,NA,NA,5,3,3,NA,5,NA,NA,NA,NA,NA,NA,5,5,4,5,5,6,5,NA,NA,NA,6,6,6,NA,6,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,82,68,90,86,"2020","2021",6.2,4.5,3.8,4.25,4.25,4,5,4,81.4,0,0,1,1,0,6
"2859","P_dcfTtT7RNWATm1T","P_cNQ1yF7ySfiDsbP","Fellow Student","R_3qOqyhZU4CNV32H","9/27/20 22:38","9/27/20 22:49",6.181818,4.875,5.5,4.714286,6.285714,6.166667,6.4,6,5,7,5,5,5,6,6,2,6,6,6,5,6,5,5,6,6,6,6,7,6,6,6,3,3,6,5,6,6,7,6,6,6,5,3,3,3,4,4,5,6,6,3,5,6,6,7,6,6,6,7,6,6,6,6,NA,NA,NA,6,6,7,6,6,6,NA,NA,NA,NA,NA,6,5,6,6,5,5,NA,NA,NA,NA,NA,NA,5,5,3,5,5,5,5,NA,NA,NA,NA,6,5,5,6,3,6,3,5,NA,NA,NA,NA,NA,NA,6,7,6,6,6,7,6,NA,NA,6,7,6,6,6,6,7,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,80,65,90,80,"2020","2021",5.6,5.714286,5.6,4.75,5.75,6,5.2,4.2,81,0,0,1,1,0,6
"2860","P_1Y7SseCxK6omF4F","P_cNQ1yF7ySfiDsbP","Fellow Student","R_1dNvDPWZLu0bIzY","9/16/20 21:36","9/16/20 21:50",7,6.875,7,7,7,7,7,7,7,7,7,7,1,6,4,1,1,2,1,1,7,6,6,2,6,2,7,7,1,7,7,7,7,6,7,6,7,6,7,6,6,7,7,7,7,7,7,7,6,7,6,6,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,7,7,7,7,7,7,NA,NA,NA,NA,NA,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,7,7,NA,7,7,7,7,NA,NA,NA,NA,7,7,7,7,6,7,7,7,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,NA,NA,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,"2020","2021",5.8,5.142857,7,3,1.25,6.2,6.8,6.7,100,0,0,1,1,0,6
"2861","P_cOsh7QcuaXSPMGx","P_cOsh7QcuaXSPMGx","Self","R_301BZe8uDU5YifW","9/12/20 8:54","9/24/20 15:05",5.25,5.444444,5.125,5.5,4.428571,4.125,4.923077,5,7,7,3,5,5,6,2,6,3,3,3,5,1,1,5,1,2,3,2,3,2,5,2,2,5,6,5,7,4,7,2,6,5,3,1,5,6,6,2,5,6,6,5,6,4,5,7,5,6,5,3,6,NA,NA,6,6,5,5,NA,NA,5,4,NA,3,3,2,6,4,6,NA,NA,NA,NA,6,3,3,5,5,7,6,6,NA,6,3,6,NA,6,NA,6,5,6,6,NA,5,NA,NA,7,NA,NA,3,5,6,6,6,5,6,3,5,NA,5,NA,2,6,3,7,6,NA,6,NA,NA,NA,NA,NA,5,6,5,3,3,3,6,5,6,5,5,60,40,70,40,NA,"2020","2022",2.8,2.142857,5.4,4.75,3.5,5.6,4.4,4.8,52.5,1,0,1,0,1,6
"2862","P_6RInbpZpeoNQYzr","P_cOsh7QcuaXSPMGx","Fellow Student","R_1Nx1HSC40dScq87","9/28/20 16:54","9/28/20 17:03",6.416667,6.777778,6.5,6.75,6.571429,6,NA,4,4,4,4,4,2,4,7,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,6,4,4,4,4,4,4,6,7,4,4,4,6,4,7,6,4,4,4,4,6,7,7,7,5,6,6,7,NA,NA,7,6,7,6,NA,NA,6,6,NA,6,5,6,7,6,6,NA,NA,NA,NA,6,6,6,6,7,7,7,7,NA,7,6,7,NA,7,NA,7,7,7,6,NA,7,NA,NA,6,NA,NA,7,6,7,7,7,7,7,7,7,NA,7,NA,5,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,80,70,75,"2020","2022",4,4.428571,4,4.25,4,5,4.4,4.7,73,0,0,1,0,1,6
"2863","P_06tsn8Cq6RkhgWh","P_cOsh7QcuaXSPMGx","Learning Teammate","R_2zr9dzptzhmY1gq","9/24/20 13:37","9/24/20 14:34",5.636364,5.5,5,5.666667,5.5,5.75,5.888889,5,5,5,4,5,3,4,6,3,3,4,3,4,5,4,4,3,3,3,3,5,3,5,5,3,5,6,4,7,5,5,5,6,6,5,4,6,6,6,5,5,4,6,3,4,NA,7,5,3,6,5,4,5,NA,NA,6,7,7,7,NA,NA,5,NA,NA,NA,6,NA,5,NA,7,NA,NA,NA,NA,6,NA,NA,5,4,NA,6,4,NA,5,5,6,NA,6,NA,NA,6,6,NA,NA,5,NA,NA,NA,NA,NA,6,4,6,6,5,6,6,6,6,NA,5,NA,6,6,NA,4,6,NA,6,NA,NA,NA,NA,NA,6,7,NA,NA,6,NA,4,5,NA,7,6,86,67,72,86,81,"2020","2022",4.2,3.571429,4.8,4,3.5,6,4.8,4.9,78.4,0,0,1,0,1,6
"2864","P_a3PLi6lY6zUhUcl","P_cOsh7QcuaXSPMGx","Manager","R_1LGdBHwOlrbISmF","9/15/20 12:56","9/15/20 13:28",6.916667,6.5,6.142857,6.5,6.2,6.125,6.615385,4,5,4,4,6,2,5,4,2,5,4,2,4,6,4,4,4,4,4,6,6,5,6,6,6,4,4,2,4,2,6,5,5,5,4,3,2,6,6,6,6,2,5,4,2,7,7,7,7,7,6,7,7,NA,NA,7,7,7,7,NA,NA,7,6,NA,6,6,6,6,5,7,NA,NA,NA,NA,NA,6,6,6,6,6,7,6,NA,7,7,6,NA,7,NA,6,6,6,7,NA,NA,NA,NA,7,NA,NA,5,6,7,6,7,7,7,NA,6,NA,6,NA,7,NA,6,6,7,NA,7,NA,NA,NA,NA,NA,6,7,6,7,7,7,6,6,6,7,7,80,80,80,90,80,"2020","2022",5.8,4.571429,4.6,3.25,3.75,4,4.2,4.2,82,0,0,1,0,1,6
"2865","P_ebXYrxl6B9INzNP","P_cOsh7QcuaXSPMGx","DirectReport","R_UuvWKjlyoXEmUtr","9/24/20 15:27","9/25/20 8:49",6.166667,6.444444,6.625,6.5,6,5.857143,5.846154,6,4,7,4,7,1,4,1,1,7,4,6,5,6,6,4,2,6,2,7,6,4,6,6,4,5,2,4,4,6,4,6,6,7,6,5,3,2,5,6,5,5,4,6,4,5,7,6,7,6,6,6,7,NA,NA,5,7,7,5,NA,NA,6,5,NA,6,6,6,6,NA,6,NA,NA,NA,NA,7,7,6,7,6,6,7,7,NA,7,7,7,NA,7,NA,6,7,5,6,NA,5,NA,NA,7,NA,NA,7,6,6,7,7,7,6,NA,6,NA,6,NA,6,7,6,5,5,NA,7,NA,NA,NA,NA,NA,7,5,6,7,5,6,5,4,6,6,7,88,80,90,90,90,"2020","2022",5.2,4.714286,5.6,1.75,5.5,5,5,4.5,87.6,0,0,1,0,1,6
"2866","P_08vMfHIxorHKQnP","P_cOsh7QcuaXSPMGx","Manager","R_2q9IF02G5VQD9Yt","9/18/20 9:39","9/25/20 10:04",7,6.222222,6.125,7,6.428571,6.125,6.307692,7,7,7,7,7,5,6,7,6,6,6,7,7,7,7,6,5,7,6,7,7,5,7,7,7,6,7,6,7,7,7,7,7,7,7,7,7,6,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,NA,NA,7,7,7,7,NA,NA,6,6,NA,6,7,6,6,6,6,NA,NA,NA,NA,6,5,6,6,7,7,7,5,NA,7,7,7,NA,7,NA,7,7,7,7,NA,7,NA,NA,6,NA,NA,5,6,6,7,6,7,6,7,7,NA,7,NA,7,6,6,5,6,NA,7,NA,NA,NA,NA,NA,6,7,6,5,7,6,6,6,7,6,7,92,92,98,96,98,"2020","2022",6.6,6.428571,7,6,6.5,7,6.6,6.7,95.2,0,0,1,0,1,6
"2867","P_1R1FomuoarxViKx","P_cOsh7QcuaXSPMGx","Peer","R_1mse8lPfPsfwpe5","9/26/20 16:04","9/27/20 10:42",5.833333,5.555556,6,6.25,6.142857,6.25,5.923077,4,6,6,7,4,1,4,1,4,4,5,2,5,6,7,4,2,6,4,6,7,5,7,6,4,4,4,4,3,6,6,6,6,3,2,4,7,5,6,6,6,4,5,6,4,5,4,6,6,6,6,5,6,NA,NA,6,6,7,7,NA,NA,6,6,NA,7,7,7,5,6,6,NA,NA,NA,NA,6,6,6,6,6,7,5,6,NA,7,5,5,NA,7,NA,6,7,7,6,NA,6,NA,NA,5,NA,NA,3,6,5,7,7,6,5,5,6,NA,6,NA,7,6,7,6,6,NA,6,NA,NA,NA,NA,NA,6,7,6,5,3,6,5,7,6,7,7,91,86,100,91,94,"2020","2022",5.8,5,5.4,2.5,4,4.4,4.4,5.3,92.4,0,0,1,0,1,6
"2868","P_cPhvu0AS4g6Boup","P_cPhvu0AS4g6Boup","Self","R_R9Kin9WIGnyo3Pb","9/24/20 12:10","9/24/20 12:28",6.416667,6.111111,5.75,5.5,6,5.25,6.230769,6,6,6,4,3,6,7,5,6,6,4,5,6,6,7,4,5,7,6,7,7,7,6,7,6,7,7,6,5,7,7,6,7,7,7,2,6,3,6,5,6,7,6,6,7,5,7,6,6,7,6,7,7,NA,NA,7,7,6,6,NA,NA,6,4,NA,6,6,6,4,4,6,NA,NA,NA,NA,5,4,7,5,6,7,6,6,NA,6,4,5,NA,7,NA,6,6,5,5,NA,6,NA,NA,5,NA,NA,7,7,5,6,6,7,6,6,7,NA,5,NA,7,6,6,5,6,NA,6,NA,NA,NA,NA,NA,5,7,7,7,7,6,6,6,5,6,7,93,93,88,94,93,"2020","2022",6.6,6,5,6,5.25,6.6,6.6,5.4,92.2,1,0,1,0,1,0
"2869","P_cRWy5LqrcjGwqZ7","P_cRWy5LqrcjGwqZ7","Self","R_R4zI841oXJgYH6h","9/28/20 7:11","9/28/20 7:29",5.083333,6.111111,4.125,5.125,5.571429,2.75,5.923077,7,6,7,6,6,3,6,5,2,2,2,2,5,5,3,3,5,6,3,6,6,5,5,6,3,6,5,6,6,6,6,5,6,6,6,6,6,5,6,5,6,5,6,5,5,2,3,7,5,6,5,5,5,NA,NA,6,4,6,7,NA,NA,4,2,NA,2,2,2,5,2,3,NA,NA,NA,NA,3,2,3,3,6,5,6,5,NA,5,5,6,NA,5,NA,5,5,5,5,NA,6,NA,NA,6,NA,NA,6,6,7,5,6,7,6,6,7,NA,4,NA,5,5,6,6,5,NA,6,NA,NA,NA,NA,NA,6,6,7,6,6,5,6,5,5,7,7,80,70,95,60,75,"2020","2022",5,4.428571,6.4,4,2.75,5.8,5.8,5.5,76,1,0,1,0,1,8
"2870","P_3JbsL4bKUSVnUoJ","P_cRWy5LqrcjGwqZ7","Learning Teammate","R_XZDmBRSphxx8S0F","9/13/20 18:53","9/13/20 19:15",6.75,6.777778,6.375,5.625,6.142857,6.375,7,7,6,7,6,7,3,6,5,2,2,2,1,1,5,6,3,4,6,5,6,7,6,6,6,6,5,5,5,7,7,7,7,6,7,7,6,5,6,5,6,7,5,6,6,5,7,7,6,7,6,7,7,7,NA,NA,7,6,7,7,NA,NA,7,5,NA,6,7,7,6,6,7,NA,NA,NA,NA,7,6,4,7,7,6,7,7,NA,6,5,6,NA,6,NA,6,5,6,5,NA,7,NA,NA,6,NA,NA,7,6,7,7,7,7,7,5,7,NA,6,NA,7,6,7,5,7,NA,7,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,96,95,98,96,96,"2020","2022",6.2,5,6.6,4,1.5,6.4,6.2,5.7,96.2,0,0,1,0,1,8
"2871","P_6XWrnpKvKRpoZwh","P_cRWy5LqrcjGwqZ7","Learning Teammate","R_1daFNBYQwMvATrT","9/24/20 20:02","9/25/20 23:00",6.583333,6.666667,6,5.75,6.5,6,6.461538,7,4,7,3,5,4,6,6,4,5,5,5,5,7,7,7,6,5,5,6,7,7,6,7,6,7,6,6,7,7,7,6,6,7,7,3,7,3,6,7,7,7,6,7,7,7,7,5,6,7,7,7,7,NA,NA,6,7,6,7,NA,NA,6,4,NA,7,6,6,6,7,6,NA,NA,NA,NA,6,5,7,6,6,6,6,NA,NA,5,5,5,NA,6,NA,6,6,6,7,NA,7,NA,NA,6,NA,NA,7,7,6,7,7,6,7,7,7,NA,NA,NA,7,6,6,6,7,NA,7,NA,NA,NA,NA,NA,3,7,7,5,7,7,6,7,7,7,7,63,63,52,62,60,"2020","2022",6.6,6.142857,5.2,5,5,6.6,6.6,6,60,0,0,1,0,1,8
"2872","P_0IIFGGU29lj2Ri5","P_cRWy5LqrcjGwqZ7","Learning Teammate","R_3HY98qzkt0ZsVPw","9/28/20 7:34","9/28/20 7:54",5.583333,5,5.125,6.25,5.857143,5.75,5.538462,7,5,7,4,6,3,6,5,1,6,2,2,1,3,6,6,2,6,3,6,7,6,6,7,6,5,4,5,6,6,5,6,6,7,7,4,6,5,2,6,6,5,5,5,5,6,6,5,5,6,5,5,6,NA,NA,5,5,6,7,NA,NA,7,5,NA,6,6,5,5,6,6,NA,NA,NA,NA,3,6,5,3,5,6,7,6,NA,7,5,7,NA,7,NA,7,6,6,5,NA,5,NA,NA,6,NA,NA,5,2,7,6,5,6,3,7,7,NA,5,NA,6,5,5,6,5,NA,7,NA,NA,NA,NA,NA,5,6,3,6,6,6,5,5,5,6,7,92,90,87,79,91,"2020","2022",6.4,4.571429,5.8,3.75,2.75,5.8,5.6,4.9,87.8,0,0,1,0,1,8
"2873","P_6yy6qMDDVXhWmwZ","P_cRWy5LqrcjGwqZ7","Manager","R_2qeApRlgBFoRA3H","9/14/20 17:56","9/17/20 15:55",6.916667,6.666667,6.875,6.75,6.714286,6.625,6.384615,7,7,6,7,6,4,4,2,2,2,4,5,1,7,6,4,7,7,2,6,7,7,NA,7,6,5,6,6,6,7,7,7,6,7,7,6,6,6,6,5,7,7,7,6,4,7,7,6,7,7,7,7,7,NA,NA,7,7,7,7,NA,NA,7,6,NA,6,7,7,7,7,6,NA,NA,NA,NA,7,6,7,7,7,7,7,7,NA,7,6,7,NA,7,NA,7,7,6,7,NA,7,NA,NA,7,NA,NA,6,7,7,6,7,6,7,7,7,NA,7,NA,6,7,7,6,7,NA,7,NA,NA,NA,NA,NA,6,7,6,5,7,6,5,7,7,6,7,95,90,80,95,90,"2020","2022",6.75,5.571429,6.6,3,3,6.4,6.4,6,90,0,0,1,0,1,8
"2874","P_emQyTOcaf8ZVaBf","P_cRWy5LqrcjGwqZ7","Manager","R_1jE2jKW79KC4aV5","9/10/20 21:11","9/15/20 8:30",6.636364,6.5,6.666667,6.5,7,7,6.75,6,4,6,6,5,4,4,4,4,4,2,5,2,6,5,4,4,5,6,7,7,7,6,6,4,6,7,6,6,6,7,6,5,7,7,6,5,5,6,5,6,6,6,6,4,7,NA,7,7,7,7,7,6,NA,NA,6,6,6,7,NA,NA,NA,7,NA,7,NA,NA,7,7,NA,NA,NA,NA,NA,NA,6,NA,NA,7,NA,7,NA,NA,7,7,7,NA,6,NA,6,7,6,6,NA,7,NA,NA,6,NA,NA,6,NA,6,7,7,7,6,7,7,NA,NA,NA,7,7,NA,NA,7,NA,7,NA,NA,NA,NA,NA,6,NA,7,6,7,6,7,7,7,7,7,90,90,98,95,95,"2020","2022",6,5.285714,5.4,4,3.25,6.2,6.4,5.5,93.6,0,0,1,0,1,8
"2875","P_danIKFUTS0ZrhIh","P_cRWy5LqrcjGwqZ7","Peer","R_2DZTkqazfJBoA6f","9/10/20 13:42","9/27/20 21:48",6.916667,6.666667,6.875,6.875,6.714286,6.5,6.538462,7,6,6,6,7,3,6,7,1,6,4,2,2,5,5,7,4,6,2,7,7,7,7,6,5,5,5,4,6,7,5,6,6,6,5,6,4,7,6,7,6,4,6,7,4,6,7,7,7,7,7,7,7,NA,NA,7,7,7,7,NA,NA,7,6,NA,6,6,7,7,6,7,NA,NA,NA,NA,7,7,6,7,7,7,7,7,NA,7,7,7,NA,6,NA,7,7,7,7,NA,7,NA,NA,6,NA,NA,7,6,6,7,7,7,7,7,7,NA,6,NA,7,7,7,6,7,NA,7,NA,NA,NA,NA,NA,7,7,6,6,7,6,6,6,6,7,7,90,86,100,90,95,"2020","2022",6.4,5.142857,6.4,4.25,3.5,6,5,5.7,92.2,0,0,1,0,1,8
"2876","P_80ruPPIOqV5611P","P_cRWy5LqrcjGwqZ7","Manager","R_1QJBXTbFJkQCpvu","9/13/20 10:46","9/28/20 16:30",6.5,6.666667,6.666667,6,6.857143,6.428571,6.454545,6,5,4,5,6,2,4,2,1,2,5,3,1,4,4,4,5,5,3,5,6,6,7,5,5,4,3,3,6,6,6,6,6,6,3,5,6,5,6,5,6,5,6,5,4,6,5,7,6,7,7,6,7,NA,NA,6,7,7,7,NA,NA,5,6,NA,7,7,NA,7,7,6,NA,NA,NA,NA,6,NA,7,6,7,NA,7,7,NA,7,5,6,NA,7,NA,7,6,5,5,NA,7,NA,NA,6,NA,NA,7,7,7,7,7,6,6,6,7,NA,7,NA,7,7,7,7,6,NA,7,NA,NA,NA,NA,NA,5,7,NA,5,7,NA,7,7,6,7,7,90,90,85,80,90,"2020","2022",5.8,4.285714,5.2,2.25,2.75,5.4,4.4,5.3,87,0,0,1,0,1,8
"2877","P_38IaRAQwrd1QBZb","P_cRWy5LqrcjGwqZ7","Peer","R_5ipV9d3WFj4wo3T","9/27/20 16:06","9/28/20 22:37",7,7,7,7,7,7,7,7,7,7,7,7,1,6,7,1,6,1,3,1,7,6,6,7,7,5,7,7,7,7,7,5,5,7,5,7,7,7,7,7,7,3,2,6,4,7,7,7,6,6,4,4,7,7,7,7,7,7,7,7,NA,NA,7,7,7,7,NA,NA,7,7,NA,7,7,7,7,7,7,NA,NA,NA,NA,7,7,7,7,7,7,7,7,NA,7,7,7,NA,7,NA,7,7,7,7,NA,7,NA,NA,7,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,7,7,7,7,7,NA,7,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,100,80,100,100,100,"2020","2022",6.6,6.428571,7,3.75,2.75,7,5.4,5.3,96,0,0,1,0,1,8
"2878","P_cSFWmOCFDIM63GJ","P_cSFWmOCFDIM63GJ","Self","R_1QbacYyKBNE264v","9/28/20 13:51","9/28/20 14:06",4.583333,4.555556,4.5,6.75,5.666667,5,4.615385,7,5,6,6,7,3,7,6,3,7,4,6,5,2,NA,1,2,2,NA,2,5,3,6,6,6,7,6,7,6,6,6,2,6,5,5,5,5,6,3,6,5,6,6,NA,6,4,5,6,4,3,4,5,5,NA,NA,5,5,4,5,NA,NA,5,5,NA,5,5,5,5,5,5,NA,NA,NA,NA,3,4,4,7,3,6,6,3,NA,7,7,7,NA,5,NA,7,7,7,7,NA,3,NA,NA,6,NA,NA,2,2,5,5,5,7,6,6,7,NA,6,NA,4,6,NA,5,6,NA,6,NA,NA,NA,NA,NA,3,2,2,3,7,5,2,7,7,5,5,60,40,95,44,55,"2020","2022",5.2,1.8,6.2,4.75,5.5,5.8,5.4,5.333333,58.8,1,0,1,0,1,10
"2879","P_bxwXglswooZv4kR","P_cSFWmOCFDIM63GJ","Learning Teammate","R_1ezrXLs5ouyhmU3","9/25/20 13:31","9/25/20 13:49",5.25,5,6,7,5.428571,5.625,5.181818,7,6,5,6,5,2,6,4,2,3,4,4,5,6,7,4,4,3,4,5,5,5,7,6,4,6,7,7,7,6,6,7,6,5,6,6,6,6,7,6,6,6,7,6,6,6,6,6,6,5,5,3,3,NA,NA,5,5,7,6,NA,NA,4,6,NA,5,6,5,6,6,7,NA,NA,NA,NA,NA,7,NA,6,6,6,5,NA,NA,7,7,7,NA,7,NA,7,7,7,7,NA,6,NA,NA,5,NA,NA,3,5,6,3,5,6,6,7,7,NA,5,NA,3,5,6,5,6,NA,7,NA,NA,NA,NA,NA,5,6,NA,4,3,4,NA,5,5,6,6,85,90,100,90,90,"2020","2022",5.4,4.714286,5.8,3.5,4,6.2,6.4,6.2,91,0,0,1,0,1,10
